Customer ID,Recency,Frequency,Monetary,Segment
17422,16,11,3594.76,1
17423,46,3,1118.95,1
17425,19,2,759.17,1
17426,8,13,8077.77,1
17427,72,1,100.8,1
17428,1,45,31819.760000000002,3
17429,128,5,1357.46,1
17430,33,4,735.17,1
17431,313,1,403.3,5
17432,18,9,1728.99,1
17433,88,2,569.96,1
17434,2,7,2373.82,1
17435,411,1,331.35,5
17436,2,5,534.06,1
17437,530,1,369.68,0
17438,254,5,1422.77,5
17439,656,1,325.74,0
17440,157,4,323.58,1
17441,732,1,293.35,0
17442,37,15,4620.3,1
17443,220,1,534.24,5
17444,148,3,2940.04,1
17446,177,2,120.9,1
17447,40,2,541.53,1
17448,497,46,14523.67,3
17449,2,13,4868.15,1
17450,8,51,246813.09,4
17451,1,7,1721.4,1
17453,18,2,486.71999999999997,1
17454,192,10,1547.94,1
17455,204,1,131.7,5
17456,365,2,1225.42,5
17457,127,14,5984.8099999999995,1
17458,15,2,529.58,1
17459,43,2,657.3,1
17460,94,16,2228.27,1
17461,23,3,735.82,1
17462,60,2,675.69,1
17463,16,7,2535.26,1
17464,158,3,907.14,1
17465,426,7,2542.79,5
17466,10,2,763.28,1
17467,395,1,102.6,5
17468,10,3,194.8,1
17469,16,17,5051.25,1
17470,45,11,2804.87,1
17471,475,1,321.65000000000003,0
17472,191,4,922.35,1
17473,409,2,607.0,5
17474,600,1,1047.0,0
17475,79,1,194.37,1
17476,396,2,489.86,5
17477,613,2,1144.3,0
17478,408,2,1272.8,5
17479,633,1,389.26000000000005,0
17480,78,2,882.23,1
17481,4,4,1255.59,1
17482,487,2,775.64,0
17483,65,4,591.73,1
17484,576,2,209.57,0
17486,261,1,396.87,5
17487,728,1,160.55,0
17488,641,1,336.5,0
17489,59,2,376.64,1
17490,1,9,2750.5,1
17491,1,17,5981.07,1
17492,248,3,1122.42,5
17493,385,1,100.91000000000001,5
17494,502,1,54.699999999999996,0
17495,8,3,806.72,1
17496,359,4,1412.89,5
17497,390,2,287.25,5
17498,76,1,272.22,1
17499,290,2,1341.39,5
17500,17,3,1138.0,1
17501,221,2,288.6,5
17502,9,4,689.1,1
17503,3,2,558.96,1
17504,206,18,9490.17,3
17505,162,5,2435.48,1
17506,76,1,302.2,1
17507,262,2,605.58,5
17508,281,8,4579.23,5
17509,58,8,6083.64,1
17510,25,2,514.56,1
17511,3,60,175603.55,4
17512,29,18,5467.820000000001,1
17513,72,3,1158.8,1
17514,128,2,522.0,1
17515,31,9,1602.51,1
17516,15,6,947.5,1
17517,309,1,153.94,5
17518,426,2,329.42,5
17519,17,15,5109.47,1
17520,54,1,546.81,1
17521,30,5,1278.06,1
17522,2,5,1070.71,1
17523,11,4,652.74,1
17524,361,3,539.14,5
17525,360,3,1161.9,5
17526,5,12,4166.04,1
17527,54,4,939.37,1
17528,1,8,3628.5,1
17529,610,2,1240.25,0
17530,1,12,3092.33,1
17531,190,3,1266.82,1
17532,386,1,65.34,5
17533,435,1,34.8,5
17534,54,5,1668.83,1
17535,280,1,164.4,5
17536,177,3,364.83,1
17537,30,2,887.67,1
17538,26,1,98.42,1
17539,618,4,1176.84,0
17540,25,6,1590.6000000000001,1
17541,510,1,119.86,0
17542,270,3,340.85,5
17543,550,1,120.05,0
17544,390,3,944.82,5
17545,43,6,1409.8600000000001,1
17547,376,2,727.85,5
17548,234,4,731.26,5
17549,24,2,148.86,1
17550,197,9,2506.64,1
17551,359,1,290.34,5
17552,60,12,3085.29,1
17553,130,4,3757.6,1
17554,1,5,1952.45,1
17555,20,5,1045.74,1
17556,206,2,300.67,5
17557,14,4,575.46,1
17558,393,1,259.17,5
17559,513,1,167.62,0
17560,95,8,1895.8,1
17561,19,4,703.02,1
17562,14,7,1122.38,1
17563,578,2,392.38,0
17564,24,3,454.01,1
17565,587,1,131.83,0
17566,8,2,869.77,1
17567,7,9,5356.03,1
17568,633,1,374.45,0
17569,332,1,344.14,5
17570,382,1,100.0,5
17571,50,5,1630.91,1
17572,71,10,723.01,1
17573,29,3,380.6,1
17574,243,1,185.65,5
17575,667,1,171.7,0
17576,8,41,8831.6,3
17577,645,2,348.75,0
17578,218,7,1047.33,5
17579,5,4,753.28,1
17580,253,5,541.02,5
17581,1,43,18737.95,3
17582,236,5,1446.95,5
17583,560,1,135.95,0
17584,7,6,5309.42,1
17585,109,7,2064.71,1
17586,619,1,167.4,0
17587,628,1,176.71,0
17588,100,7,2939.55,1
17589,60,18,13837.94,3
17590,2,3,1468.02,1
17591,73,8,2723.62,1
17592,739,1,148.3,0
17593,4,11,8092.32,1
17594,85,4,2497.88,1
17595,12,2,386.69,1
17596,23,13,4882.43,1
17597,214,5,3484.09,5
17598,381,1,409.98,5
17599,478,1,52.05,0
17600,18,1,161.67000000000002,1
17601,239,2,413.08,5
17602,2,14,7354.43,1
17603,78,4,1788.38,1
17604,217,6,942.38,5
17605,590,1,160.75,0
17606,737,1,87.30000000000001,0
17607,376,1,333.81,5
17608,33,4,488.06,1
17609,41,11,1887.8999999999999,1
17610,540,5,1511.94,0
17611,7,28,8337.53,3
17612,53,18,5394.86,1
17613,23,14,4544.55,1
17614,57,1,386.32,1
17615,130,6,721.8,1
17616,174,4,1060.8,1
17617,559,1,385.19,0
17618,6,11,4001.64,1
17619,312,1,214.37,5
17620,60,1,81.44,1
17621,21,6,3175.12,1
17622,598,2,1130.21,0
17623,33,7,2365.77,1
17624,15,4,1568.63,1
17625,18,8,5978.9,1
17626,603,1,254.0,0
17627,479,1,296.36,0
17628,81,1,75.75,1
17629,6,10,2455.52,1
17630,170,2,503.59999999999997,1
17631,2,7,998.49,1
17633,31,7,2057.39,1
17634,36,9,2358.59,1
17635,424,3,1265.58,5
17636,19,1,285.56,1
17637,31,2,547.0600000000001,1
17638,647,2,842.4,0
17639,276,6,615.17,5
17640,87,6,3168.94,1
17642,120,5,1824.49,1
17643,373,2,541.25,5
17644,1,20,6028.6,3
17646,219,12,4149.79,1
17647,65,3,331.65999999999997,1
17648,61,5,2216.37,1
17649,138,3,1578.89,1
17650,21,1,166.08,1
17651,12,16,5703.52,1
17652,25,12,4867.72,1
17653,37,4,1207.56,1
17654,277,1,117.55,5
17655,11,9,3652.48,1
17656,73,5,1674.69,1
17657,430,1,126.0,5
17658,26,2,595.42,1
17659,17,14,3834.79,1
17660,141,2,342.22,1
17662,662,2,412.92,0
17663,26,17,5175.83,1
17664,19,4,1166.23,1
17665,493,1,563.1,0
17666,4,5,2047.8,1
17667,66,9,3950.7,1
17668,1,2,347.75,1
17669,43,10,6142.35,1
17670,228,1,205.7,5
17671,16,5,2403.34,1
17672,50,7,5778.63,1
17673,2,13,4173.88,1
17674,74,2,851.7,1
17675,1,70,38259.6,3
17676,4,10,2749.34,1
17677,2,54,36675.06,3
17678,264,2,599.76,5
17679,53,7,3577.61,1
17680,24,3,497.45,1
17681,597,5,731.2,0
17682,10,11,4456.78,1
17683,386,3,819.01,5
17684,44,1,239.41,1
17685,17,12,5907.47,1
17686,7,9,8296.81,1
17687,421,1,432.68,5
17688,394,1,304.2,5
17689,388,2,317.08,5
17690,30,20,7412.0,3
17691,358,4,780.0500000000001,5
17692,127,12,2975.8,1
17693,137,1,200.47,1
17694,142,3,1695.97,1
17695,132,5,1746.04,1
17696,38,27,7679.59,3
17697,236,1,338.95,5
17698,261,1,154.95,5
17699,477,2,442.0,0
17700,17,14,6679.97,1
17701,253,1,417.95,5
17702,30,6,3144.04,1
17703,35,4,1094.84,1
17704,169,2,885.19,1
17705,3,11,2083.9,1
17706,4,31,20749.98,3
17707,185,8,609.3000000000001,1
17708,188,4,884.1800000000001,1
17709,170,5,671.01,1
17710,424,1,293.5,5
17711,11,2,385.1,1
17712,45,1,522.91,1
17713,382,4,1198.09,5
17714,321,5,1410.18,5
17715,201,2,489.59999999999997,5
17716,23,24,15956.97,3
17717,421,1,376.92,5
17718,232,2,439.18,5
17719,38,15,5396.04,1
17720,26,10,2768.91,1
17721,659,1,307.21000000000004,0
17722,96,5,4430.36,1
17723,127,7,3378.4000000000005,1
17724,71,3,1033.0,1
17725,16,11,3439.08,1
17726,395,7,1092.06,5
17727,15,1,1060.25,1
17728,4,5,4238.76,1
17729,596,1,438.65000000000003,0
17730,3,20,7773.8,3
17731,79,6,1708.99,1
17732,373,8,2470.39,5
17733,39,2,692.19,1
17734,54,6,1442.32,1
17735,2,26,17244.93,3
17736,9,3,377.44,1
17737,9,2,168.24,1
17738,19,13,4183.56,1
17739,12,18,7730.59,3
17740,389,6,426.9,5
17741,407,2,101.1,5
17742,113,11,2098.48,1
17743,448,1,229.2,5
17744,4,7,2649.14,1
17745,478,2,600.34,0
17746,240,4,904.1800000000001,5
17747,113,1,71.4,1
17748,527,1,358.15,0
17749,178,3,1026.18,1
17750,5,9,1710.45,1
17751,421,1,157.85999999999999,5
17752,359,1,80.64,5
17753,464,4,382.06,5
17754,1,13,4451.22,1
17756,376,3,728.75,5
17757,1,56,9366.5,3
17758,19,12,4964.03,1
17759,17,5,1261.88,1
17760,22,6,918.93,1
17761,33,1,712.78,1
17762,456,1,129.75,5
17763,263,4,86.15,5
17764,51,5,1513.57,1
17765,159,4,524.0,1
17766,381,2,299.61,5
17767,15,2,413.05,1
17768,8,7,3292.73,1
17769,13,17,7053.38,1
17770,199,5,1143.27,1
17771,57,4,387.41,1
17772,11,3,360.75,1
17773,514,2,575.37,0
17774,97,9,3273.83,1
17775,255,1,56.4,5
17776,387,2,330.56,5
17777,25,3,647.56,1
17778,662,1,197.70000000000002,0
17779,21,3,650.32,1
17780,667,3,346.56,0
17781,159,2,188.02,1
17782,383,2,679.02,5
17783,72,3,376.96,1
17784,550,1,112.86,0
17785,53,3,403.38,1
17786,85,2,266.85,1
17787,153,4,2553.82,1
17788,74,2,1117.9,1
17789,281,2,397.15,5
17790,27,20,2779.41,3
17791,30,1,106.1,1
17792,467,2,368.35,5
17793,25,1,300.34,1
17794,687,2,147.3,0
17795,180,2,342.83,1
17796,40,7,1351.04,1
17797,22,8,1971.87,1
17798,582,1,178.07,0
17799,22,20,6246.93,3
17800,37,9,1187.21,1
17801,451,3,770.03,5
17802,82,10,5046.42,1
17803,392,1,184.66,5
17804,376,3,383.78000000000003,5
17805,74,2,927.03,1
17806,11,1,546.04,1
17807,395,3,437.87,5
17808,549,4,262.64,0
17809,16,20,11337.39,3
17810,669,2,373.16,0
17811,4,47,9519.8,3
17812,13,7,1105.29,1
17813,14,5,1698.07,1
17814,375,2,1609.37,5
17815,393,1,591.96,5
17816,37,6,112.32,1
17817,4,6,788.15,1
17818,738,1,124.78,0
17819,72,12,6612.5199999999995,1
17820,374,1,180.60999999999999,5
17821,406,1,334.62,5
17822,420,5,2162.93,5
17823,421,2,449.25,5
17824,51,1,298.4,1
17825,599,4,701.96,0
17826,374,1,133.34,5
17827,5,6,2376.17,1
17828,23,4,1820.09,1
17829,299,5,4756.74,5
17830,2,3,398.7,1
17831,33,1,35.400000000000006,1
17832,50,1,155.37,1
17833,723,1,338.46000000000004,0
17834,415,2,689.6700000000001,5
17835,3,3,342.24,1
17836,47,1,110.21000000000001,1
17837,42,8,1541.23,1
17838,27,13,6507.5,1
17839,42,1,318.15,1
17840,444,1,175.9,5
17841,2,211,70081.86,4
17842,602,1,430.69,0
17843,303,2,320.4,5
17844,107,1,51.559999999999995,1
17845,555,4,596.09,0
17846,85,1,2033.1,1
17847,516,2,129.69,0
17848,81,30,3559.11,3
17849,218,8,1063.76,5
17850,372,155,56600.08,4
17851,422,6,1552.35,5
17852,12,5,657.8100000000001,1
17853,407,3,1596.29,5
17854,185,6,1068.5,1
17855,373,1,417.94,5
17856,2,4,1418.03,1
17857,4,24,28682.24,3
17858,6,30,12754.9,3
17859,305,1,141.92000000000002,5
17860,369,4,943.84,5
17861,3,18,5088.29,1
17862,324,4,1254.89,5
17863,59,12,5745.2,1
17864,13,5,876.57,1
17865,31,46,26312.190000000002,3
17866,143,3,1134.95,1
17867,30,15,1582.0500000000002,1
17868,386,1,227.15,5
17869,107,7,1027.96,1
17870,2,13,3079.69,1
17871,205,5,1068.95,5
17872,382,1,235.87,5
17873,80,18,6470.280000000001,1
17874,185,6,683.46,1
17875,688,1,167.1,0
17876,400,3,3424.02,5
17877,170,1,237.61,1
17878,44,3,1378.93,1
17879,174,1,178.51999999999998,1
17880,365,3,824.9200000000001,5
17881,304,1,133.35000000000002,5
17882,379,2,291.56,5
17883,3,7,988.42,1
17884,4,20,3020.99,3
17885,12,1,156.34,1
17886,32,6,1572.55,1
17887,129,1,111.35,1
17888,21,25,1807.44,3
17889,212,7,746.42,5
17890,323,2,586.89,5
17891,162,1,203.85999999999999,1
17892,56,3,244.1,1
17893,225,1,107.21,5
17894,72,18,2411.35,1
17895,44,1,95.45,1
17896,23,1,256.32,1
17897,173,9,2510.56,1
17898,85,4,299.18,1
17899,159,1,154.55,1
17900,190,2,112.19999999999999,1
17901,29,3,260.08,1
17902,547,1,216.39999999999998,0
17903,394,1,381.09000000000003,5
17904,21,1,181.07,1
17905,71,13,2379.37,1
17906,247,1,72.9,5
17907,641,1,291.76,0
17908,374,5,1374.5,5
17909,737,1,110.05,0
17910,726,1,261.7,0
17911,9,1,366.23,1
17912,310,6,374.55,5
17913,59,14,3429.29,1
17914,4,1,329.36,1
17915,551,1,225.78,0
17916,629,2,43.87,0
17917,45,3,335.03,1
17918,501,3,396.39,0
17919,88,2,1840.32,1
17920,4,54,24256.74,3
17921,64,10,2394.36,1
17922,543,1,170.4,0
17923,282,3,497.0,5
17924,12,8,3536.7000000000003,1
17925,373,1,488.16,5
17926,133,5,1035.49,1
17927,722,1,294.0,0
17928,45,3,341.24,1
17929,11,12,3082.1,1
17930,36,13,4275.22,1
17931,134,14,3402.24,1
17932,29,3,1331.57,1
17933,632,1,114.69,0
17934,52,3,1049.15,1
17935,138,7,686.14,1
17936,5,1,380.13,1
17937,9,7,4301.22,1
17938,420,1,144.29,5
17939,160,1,99.14,1
17940,49,16,30306.79,3
17941,131,4,1433.28,1
17942,8,1,77.50000000000001,1
17944,423,1,74.99,5
17945,697,3,360.35,0
17946,233,2,149.57999999999998,5
17947,37,1,176.68,1
17948,147,1,358.56000000000006,1
17949,1,118,118628.08,4
17950,72,7,1429.46,1
17951,40,4,1636.0800000000002,1
17952,378,4,788.46,5
17953,540,1,159.17000000000002,0
17954,5,19,3933.06,1
17955,199,6,949.9,1
17956,249,1,12.75,5
17957,66,1,111.68,1
17958,117,2,973.88,1
17959,592,1,140.75,0
17960,171,3,135.08,1
17961,21,100,2994.29,3
17962,142,4,666.96,1
17963,471,4,643.16,5
17964,32,2,724.97,1
17965,38,29,7157.2,3
17966,38,10,1963.92,1
17967,372,2,335.69,5
17968,374,4,855.54,5
17969,166,20,2354.29,1
17970,211,1,562.79,5
17971,548,1,161.94,0
17972,242,1,135.19,5
17973,52,1,337.04,1
17974,25,6,1739.09,1
17975,15,24,7010.43,3
17976,372,1,643.58,5
17977,29,2,1511.45,1
17978,365,4,1460.9099999999999,5
17979,36,4,732.41,1
17980,166,4,1012.72,1
17981,411,1,239.12,5
17982,681,1,138.18,0
17983,395,1,171.71,5
17984,145,5,1152.19,1
17985,22,1,631.35,1
17986,56,1,20.8,1
17987,185,5,965.4399999999999,1
17988,12,14,489.54,1
17989,379,1,207.32999999999998,5
17990,237,6,1527.6100000000001,5
17991,225,3,300.3,5
17992,389,1,252.88,5
17993,617,1,225.99,0
17994,122,11,2270.0299999999997,1
17995,282,3,495.48,5
17996,380,3,482.33,5
17997,74,8,1962.46,1
17998,380,3,639.24,5
17999,37,3,718.8,1
18000,564,1,124.25,0
18001,12,6,924.14,1
18002,376,4,244.37,5
18003,376,1,353.51,5
18004,362,1,157.92,5
18005,4,2,226.47,1
18006,23,4,969.51,1
18007,393,1,215.22,5
18008,70,23,19759.079999999998,3
18009,235,8,2144.23,5
18010,257,1,174.8,5
18011,373,2,513.58,5
18012,723,1,115.3,0
18013,155,2,187.29,1
18014,28,1,162.22,1
18015,4,1,120.03,1
18016,32,7,1954.56,1
18017,81,4,688.0,1
18018,108,4,297.99,1
18019,52,1,38.45,1
18020,544,1,190.48000000000002,0
18021,510,2,216.41,0
18022,36,5,1507.25,1
18024,153,2,389.78,1
18025,380,6,1177.72,5
18026,501,2,2074.07,0
18027,99,1,115.31,1
18028,583,1,192.05,0
18029,642,1,433.77,0
18030,4,2,230.64999999999998,1
18031,379,1,451.3,5
18032,334,1,73.5,5
18033,65,1,93.82000000000001,1
18034,22,3,754.2,1
18035,36,5,1260.23,1
18036,32,11,1545.49,1
18037,154,15,167.42,1
18038,556,1,141.48,0
18039,374,4,548.22,5
18040,19,2,357.20000000000005,1
18041,12,38,8633.66,3
18042,54,2,281.15,1
18043,25,3,817.2,1
18044,4,18,3505.61,1
18045,45,1,178.34,1
18046,650,1,189.63,0
18047,381,2,326.09,5
18048,203,3,394.93,5
18049,437,2,500.92,5
18050,359,2,412.06,5
18051,634,7,2282.28,0
18052,565,1,10877.18,0
18053,71,3,571.07,1
18054,393,1,176.5,5
18055,7,14,11143.12,1
18056,288,2,554.6,5
18057,393,3,1188.46,5
18058,10,3,774.06,1
18059,23,3,306.46,1
18060,408,2,1185.46,5
18061,22,28,6488.97,3
18062,173,6,1632.67,1
18063,391,2,186.60000000000002,5
18064,133,11,4481.83,1
18065,6,29,5866.63,3
18066,75,3,1440.4,1
18067,40,1,396.33,1
18068,289,1,101.69999999999999,5
18069,26,11,4464.92,1
18070,669,1,314.1,0
18071,258,6,1428.63,5
18072,186,1,247.44,1
18073,114,12,3859.82,1
18074,374,2,1509.04,5
18075,23,20,5783.29,3
18076,380,1,151.49,5
18077,8,18,4283.66,1
18078,217,4,725.53,5
18079,45,5,4203.93,1
18080,19,2,1231.5,1
18081,36,3,343.45,1
18082,26,1,680.84,1
18083,398,1,463.53,5
18084,16,3,795.2299999999999,1
18085,330,4,1645.75,5
18086,274,1,101.34,5
18087,98,17,14761.519999999999,3
18088,61,1,166.03,1
18089,447,1,428.45,5
18090,422,1,321.9,5
18091,593,1,360.85,0
18092,2,18,16179.44,3
18093,93,8,4452.71,1
18094,82,13,6391.52,1
18095,313,5,2303.09,5
18096,12,6,1657.87,1
18097,8,11,4627.92,1
18098,396,1,527.94,5
18099,127,1,168.31,1
18100,550,1,451.56,0
18101,11,5,622.01,1
18102,1,145,608821.65,2
18103,549,1,105.8,0
18104,37,1,754.64,1
18105,38,1,113.48000000000002,1
18106,330,6,1441.06,5
18107,442,1,165.88,5
18108,254,3,848.8100000000001,5
18109,2,38,9833.16,3
18110,20,2,392.28000000000003,1
18111,589,1,405.85,0
18112,12,4,773.36,1
18113,369,1,152.64000000000001,5
18114,290,1,220.1,5
18115,698,1,9.700000000000001,0
18116,68,13,2134.4900000000002,1
18117,26,1,315.65,1
18118,11,29,6693.13,3
18119,368,1,361.4,5
18120,214,1,111.15,5
18121,149,2,653.3,1
18122,8,6,1793.06,1
18123,24,3,666.64,1
18124,472,1,102.65,0
18125,30,4,1131.75,1
18126,61,1,200.92000000000002,1
18127,19,4,556.13,1
18128,537,1,399.29,0
18129,243,1,112.55000000000001,5
18130,15,3,1059.39,1
18131,632,1,222.95999999999998,0
18132,504,1,220.13,0
18133,212,1,931.4999999999999,5
18134,598,2,445.0,0
18135,29,10,1249.6200000000001,1
18136,63,5,1631.3600000000001,1
18137,551,2,145.99,0
18138,295,1,152.65,5
18139,18,6,8438.34,1
18140,474,1,536.41,0
18141,402,2,882.47,5
18142,157,2,1019.52,1
18143,117,2,1000.16,1
18144,8,19,5058.0,3
18145,13,11,5609.74,1
18146,141,2,160.35000000000002,1
18147,46,2,179.33999999999997,1
18148,647,1,112.85000000000001,0
18149,51,7,1553.96,1
18150,32,3,566.58,1
18151,135,6,1879.44,1
18152,646,1,426.69,0
18153,659,1,246.22,0
18154,3,5,932.6,1
18155,75,3,371.62,1
18156,13,2,862.52,1
18157,571,1,213.9,0
18158,9,2,453.4,1
18159,301,1,530.15,5
18160,57,3,1003.88,1
18161,15,6,1803.1000000000001,1
18162,732,1,371.51,0
18163,584,1,728.84,0
18164,37,1,399.65000000000003,1
18165,177,1,302.46000000000004,1
18166,624,1,175.5,0
18167,23,3,1384.8600000000001,1
18168,176,16,3698.8,1
18169,61,1,202.65,1
18170,33,9,2878.0,1
18171,59,9,2437.31,1
18172,15,52,17467.24,3
18173,87,5,2696.36,1
18174,7,2,162.5,1
18175,676,1,176.1,0
18176,358,1,476.35,5
18177,31,9,2216.32,1
18178,129,11,6103.74,1
18179,9,8,2547.55,1
18180,5,6,1843.75,1
18181,24,5,1188.34,1
18182,463,1,291.13,5
18183,227,2,632.07,5
18184,15,1,49.8,1
18185,249,1,304.25,5
18186,723,1,329.58,0
18187,632,1,724.89,0
18188,15,6,3280.59,1
18189,78,3,1403.73,1
18190,192,5,745.62,1
18191,262,2,529.4,5
18192,72,1,957.97,1
18193,165,3,1207.35,1
18194,82,6,4162.04,1
18195,387,1,101.16,5
18196,95,4,1457.19,1
18197,576,1,230.1,0
18198,4,17,5425.56,1
18199,684,1,344.75,0
18200,106,1,150.35,1
18201,723,1,447.53000000000003,0
18202,200,3,1396.99,5
18203,157,4,492.52,1
18204,71,3,1975.35,1
18205,36,2,517.36,1
18206,553,1,314.65999999999997,0
18207,499,1,544.47,0
18208,566,1,360.08,0
18209,29,1,139.10000000000002,1
18210,2,7,2768.83,1
18211,26,5,600.07,1
18212,326,2,514.37,5
18213,237,1,232.48000000000002,5
18214,531,4,1780.34,0
18215,89,5,2232.4900000000002,1
18216,31,1,481.75,1
18217,29,4,945.04,1
18218,211,4,1121.84,5
18219,3,17,3562.89,1
18220,227,6,1921.76,5
18221,22,6,1424.94,1
18222,93,1,443.0,1
18223,5,26,14000.85,3
18224,264,1,158.95000000000002,5
18225,3,26,13044.8,3
18226,44,26,11878.88,3
18227,218,2,388.75,5
18228,57,2,779.9,1
18229,12,28,10803.710000000001,3
18230,9,9,4291.06,1
18231,192,28,6854.17,3
18232,82,4,592.97,1
18233,326,1,440.0,5
18234,552,1,179.6,0
18235,72,3,1796.48,1
18236,30,12,1795.3500000000001,1
18237,3,5,987.1,1
18238,515,1,270.92,0
18239,219,6,2150.36,5
18240,46,1,422.58,1
18241,10,21,2986.9900000000002,3
18242,72,8,3605.21,1
18243,414,1,515.78,5
18244,431,2,568.64,5
18245,7,20,6324.9800000000005,3
18246,24,3,758.8199999999999,1
18247,415,3,839.73,5
18248,123,2,804.02,1
18249,17,1,95.34,1
18250,310,1,349.27,5
18251,87,9,26278.86,1
18252,51,7,1533.69,1
18253,643,1,317.88,0
18254,581,1,267.9,0
18255,89,2,303.15,1
18256,388,1,110.7,5
18257,39,12,4600.15,1
18258,464,6,2059.67,5
18259,25,7,4318.200000000001,1
18260,173,23,9947.26,3
18261,43,2,324.24,1
18262,140,3,577.54,1
18263,26,3,1213.1599999999999,1
18264,499,1,603.25,0
18265,72,2,801.51,1
18266,434,1,251.1,5
18267,673,1,269.37,0
18268,134,6,1490.23,1
18269,366,1,337.2,5
18270,38,3,444.55,1
18271,610,2,680.85,0
18272,3,9,4385.9800000000005,1
18273,2,4,357.0,1
18274,30,1,175.92,1
18275,578,2,741.85,0
18276,44,6,1656.52,1
18277,58,5,1180.05,1
18278,74,2,414.20000000000005,1
18279,519,1,231.33999999999997,0
18280,278,2,488.15000000000003,5
18281,181,2,201.14,1
18282,8,2,178.05,1
18283,4,22,2664.9,3
18284,432,1,461.68,5
18285,661,1,427.0,0
18286,477,2,1296.43,0
18287,43,7,4182.99,1
